日期,期貨收盤價,外資大小台,外資 op約當大台,外資 月支撐,外資 月壓力,外資 周支撐,外資 周壓力,外資 buy call num,外資 buy call cash,外資 buy put num,外資 buy put cash,外資 sell call num,外資 sell call cash,外資 sell put num,外資 sell put cash,自營商大小台,自營商 op約當大台,自營商 月支撐,自營商 月壓力,自營商 周支撐,自營商 周壓力,自營商 buy call num,自營商 buy call cash,自營商 buy put num,自營商 buy put cash,自營商 sell call num,自營商 sell call cash,自營商 sell put num,自營商 sell put cash,投信大小台,投信 op約當大台,投信 月支撐,投信 月壓力,投信 周支撐,投信 周壓力,投信 buy call num,投信 buy call cash,投信 buy put num,投信 buy put cash,投信 sell call num,投信 sell call cash,投信 sell put num,投信 sell put cash,十大 月淨多單,十大 所有淨多單,十大 周buy call 口數,十大 周buy put 口數,十大 月buy call 口數,十大 月buy put 口數,十大 周sell call 口數,十大 周sell put 口數,十大 月sell call 口數,十大 月sell put 口數,十大 所有buy call 口數,十大 所有buy put 口數,十大 所有sell call 口數,十大 所有sell put 口數,自營商(自行買賣)買賣差額,自營商(避險)買賣差額,投信買賣差額,外資及陸資買賣差額,外資自營商買賣差額,w call delta,w put delta,m call delta,m put delta,十大 周op約當大台,十大 月op約當大台,指數,量,5ma趨勢,20ma趨勢,均差,上市多頭家數,上市空頭家數,上櫃多頭家數,上櫃空頭家數,外資買超,op OI,匯率,特殊信號,上市強勢主流,上櫃強勢主流,上市弱勢主流,上櫃弱勢主流,買權留倉最大量,買權留倉次量,賣權留倉最大量,賣權留倉次量,買權留倉增加最多,賣權留倉增加最多,多頭家數,空頭家數,tse_buy,tse_sell,otc_buy,otc_sell,八大行庫,台指期
2019-12-25,12020.0,36674.75,1477.942091136975,11702.661749340403,11759.89505110911,12026.275421558943,11702.831395692818,25573.0,795921.0,42064.0,196526.0,16902.0,277431.0,27339.0,78753.0,2501.25,1152.204049089013,11719.95338554609,11919.637828553346,12034.560997240835,11814.525792195464,43831.0,214633.0,62983.0,114242.0,58996.0,649597.0,76110.0,234378.0,-23516.25,0.0,11397.202797202795,12172.083333333336,11904.029304029304,11968.489583333336,0.0,0.0,0.0,0.0,120.0,565.0,104.0,98.0,3976.0,5433.0,12755.0,16404.0,32666.0,36893.0,14272.0,19421.0,33124.0,50970.0,63392.0,85067.0,61334.0,95262.0,1811882890.0,355248049.0,363148263.0,628392723.0,-2981870.0,0.9827524021428852,-0.6117746077405858,0.9017826970285501,-0.33693170763598324,624.8640559889827,4256.803022830072,12008.13,912,空:-0.19,多 :0.15,209,366.5,155.5,245.5,176.0,6,122.63,30.20300000000001,,['電子零組件業(1.05)'],"['線上遊戲業(2.73)', '通信網路業(1.79)', '文化創意業(1.76)', '半導體類(1.34)', '化學工業(1.24)', '電子零組件類(1.11)', '電子工業(1.01)']",[],[],12300.0, 12200  11864(   446),11000.0, 11600  11229(   573),12400.0,12400.0,259,93,561.4223494524456,303.8010812175543,233.16374699115173,126.03566370884823,3.8,12020
2019-12-24,11983.0,36578.0,1814.1452888426056,11655.683959371621,11908.646492881291,12030.770701631154,11767.755571084712,36270.0,777494.0,47766.0,218865.0,25758.0,268198.0,34168.0,103689.0,694.75,-11.43137036958251,11660.858312868078,12037.504159313708,12031.97805078033,11834.876871691167,69954.0,201391.0,76633.0,144889.0,88022.0,621097.0,95807.0,295949.0,-23481.25,0.0,11338.335517693315,12177.695852534564,11973.187209704041,11892.759094028826,0.0,0.0,0.0,0.0,124.0,532.0,109.0,110.0,4061.0,5637.0,49314.0,51571.0,32513.0,35297.0,64195.0,53701.0,34114.0,49898.0,93512.0,109125.0,103980.0,119429.0,40332534.0,-107771180.0,-740541582.0,707335065.0,-2444660.0,1.0,-0.6966664154419462,0.795279322093898,-0.32498431855294563,3346.554072310848,3596.4862768188955,11976.38,1041,空:-0.20,多 :0.17,250,399.0,150.5,230.5,186.0,7,105.19,30.205,,[],[],[],[],12300.0, 12200  11418(   393),11000.0, 11600  10656(   625),12000.0,12000.0,210,133,490.424435828728,501.16683238127194,157.95249193131326,107.94794256868677,-0.2,11983
2019-12-23,12020.0,40875.0,2176.420058969952,11652.082433710548,11923.268241674064,12056.741685737214,11798.3607394145,36184.0,801127.0,46244.0,203683.0,26530.0,300550.0,33647.0,93966.0,1112.75,1291.1771359461106,11647.511466859658,12056.477843412771,12055.662429675198,11874.674143272256,62717.0,236985.0,77970.0,122760.0,83282.0,630136.0,93633.0,257851.0,-23370.25,0.0,11327.17007762879,12177.188940092166,11976.779500158178,11934.657749803304,0.0,0.0,0.0,0.0,124.0,605.0,109.0,105.0,7619.0,8837.0,46566.0,50503.0,32023.0,34765.0,61723.0,58610.0,30582.0,47051.0,88327.0,104733.0,91692.0,121662.0,-158650374.0,-202505215.0,46459210.0,1808230367.0,3858700.0,0.9865896441994884,-0.6728119464616796,0.7995094842049134,-0.3079754031658161,2990.627909909792,3723.9818304085866,12022.23,1143,多 :0.14,多 :0.20,294,436.5,134.0,219.5,186.0,18,108.72,30.215,,"['航運業(1.42)', '玻璃陶瓷(1.23)', '半導體業(1.16)']",['航運業(1.72)'],"['光電業(-1.52)', '橡膠工業(-1.15)']",[],12300.0, 12200  11025(  1447),11000.0, 11600  10031(   658),12200.0,11500.0,250,146,588.4910756989607,494.73287155103935,129.30621506796209,127.07471711203787,1.8,12020
2019-12-20,11979.0,41047.25,2022.2420556542847,11652.516787991648,11901.008824179438,12007.115145872129,11767.710361390991,33222.0,769067.0,41354.0,212998.0,25588.0,279440.0,32220.0,110440.0,1149.0,1230.1279910715248,11664.399550070757,12018.049817780306,12011.19984533682,11840.546648020589,62332.0,220060.0,70488.0,141701.0,78596.0,600069.0,90196.0,320953.0,-23361.25,0.0,11391.341743119268,12177.157802964255,11911.404618791521,11924.33586337761,0.0,0.0,0.0,0.0,124.0,536.0,109.0,157.0,8192.0,9673.0,45691.0,46826.0,32836.0,32091.0,56529.0,53715.0,29861.0,41831.0,87354.0,97920.0,85358.0,110399.0,465280650.0,1354153929.0,-545530603.0,-4508974019.0,14860.0,0.9716370465354284,-0.6577225168061132,0.8028279630632981,-0.33935545236066833,3399.138430321801,3867.850793360062,11959.08,1705,多 :0.05,多 :0.17,300,464.5,133.5,224.0,193.5,-45,106.42,30.21,出貨日,['電器電纜(2.14)'],['生技醫療類(1.23)'],"['半導體業(-1.61)', '造紙工業(-1.46)', '玻璃陶瓷(-1.0)']",[],12300.0, 12400  10477(  1650),11000.0, 11600   9373(  2064),12300.0,11600.0,221,133,624.1653758529646,1014.0245186070357,114.81952802476508,197.9116053452349,-3.2,11979
2019-12-19,12030.0,42873.25,1486.379969817148,11653.442879499218,11793.74408315462,12046.790042581068,11711.347331490413,26153.0,793378.0,38299.0,188317.0,17253.0,283708.0,26128.0,80500.0,2390.75,2088.861305371332,11670.180676610436,12014.035229436635,12052.550815296685,11865.06166703477,51576.0,246390.0,62130.0,111108.0,67723.0,629289.0,78821.0,254720.0,-23476.25,0.0,11331.716906946265,12177.419354838708,11941.100917431191,11954.700460829494,0.0,0.0,0.0,0.0,124.0,674.0,109.0,132.0,8537.0,10274.0,31718.0,29535.0,32171.0,29285.0,41835.0,35094.0,26238.0,35552.0,74345.0,80766.0,72520.0,89420.0,46947680.0,615582897.0,-956657532.0,-7046558334.0,60880.0,0.9856722066302144,-0.6297768349043057,0.8663828605755202,-0.3225620594967667,3165.7730577496186,4606.543273803061,12018.9,1377,多 :0.30,多 :0.20,314,429.5,169.0,194.0,255.5,-70,112.46,30.208000000000002,,[],['觀光事業(1.58)'],"['半導體業(-2.21)', '玻璃陶瓷(-1.66)']",['半導體類(-1.10)'],12300.0, 12400   8827(  3577),11000.0, 11600   7309(  1790),12400.0,11600.0,237,135,545.9538023656552,772.972643154345,140.79725269572816,198.79600144427184,15.8,12030
2019-12-18,12118.0,44921.75,1794.8694573727398,11662.486793459737,11551.363379567178,12068.001392980146,11511.817938537326,20899.0,821523.0,30748.0,146260.0,9637.0,281291.0,22357.0,57637.0,2813.0,2507.9169221456714,11729.62139611575,11881.882992247676,12094.35253633808,11794.374890943991,33910.0,268541.0,40083.0,71193.0,41680.0,648020.0,61414.0,192312.0,-22880.25,0.0,11303.669724770642,12177.612903225809,11957.319505384925,11993.166383701191,0.0,0.0,0.0,0.0,124.0,832.0,109.0,110.0,10156.0,12347.0,9160.0,11687.0,29706.0,28884.0,10947.0,10619.0,23430.0,32074.0,52290.0,67261.0,46153.0,64005.0,217171958.0,71577602.0,-975691800.0,5298497934.0,894240.0,0.9907385451457008,-0.6033024297050679,0.9156334795671413,-0.3189770001300898,506.09239439287285,4496.619118065995,12122.45,1506,多 :0.71,多 :0.21,300,410.0,189.0,200.0,262.0,52,134.28,30.233,,"['食品工業(1.31)', '造紙工業(1.2)', '玻璃陶瓷(1.09)']",[],[],[],12300.0, 12100   6927(-16933),11000.0, 11500   6741(-11777),12500.0,12300.0,359,116,743.8679124995166,692.3740485404834,150.93345841537874,208.3608077246212,0.1,12118
2019-12-17,12100.0,44424.0,-1751.9931250000006,12059.823491813755,11643.977104636953,0.0,0.0,67640.0,1656105.0,135228.0,149308.0,31098.0,709070.0,81356.0,57533.0,7174.25,4615.408500000001,12075.23349904062,11848.260604548372,0.0,0.0,83387.0,821551.0,144066.0,74264.0,112216.0,1423681.0,196481.0,187391.0,-22561.0,0.0,12068.465909090908,11968.256691832532,0.0,0.0,0.0,0.0,0.0,0.0,124.0,836.0,110.0,93.0,-5082.0,7187.0,0.0,0.0,91071.0,158147.0,0.0,0.0,87340.0,181695.0,123843.0,194023.0,112501.0,227502.0,270138080.0,2205953018.0,180148563.0,10879604475.0,4569500.0,0.0,0.0,1.0,-0.5520156513443961,0.0,942.8451967094479,12097.01,1565,多 :0.79,多 :0.19,240,370.0,219.0,212.0,254.0,108,191.54,30.21,多頭k,"['半導體業(2.54)', '光電業(2.29)', '汽車工業(2.27)', '塑膠工業(1.42)']",[],[],[],12100.0, 11900  18725( -5925),12000.0, 11700  24914( -3106),12150.0,12050.0,309,119,971.1766816423924,483.09005312760763,193.76953879659519,187.39516361340483,-18.4,12100
2019-12-16,11961.0,49116.5,1712.7771830818986,11910.12047271472,11646.915620437956,0.0,0.0,67329.0,1306994.0,134094.0,174479.0,34250.0,539582.0,81621.0,83396.0,5095.25,5602.713955863846,11920.314366318027,11772.364060274942,0.0,0.0,87969.0,582975.0,133175.0,92147.0,107441.0,1045594.0,180693.0,211331.0,-21503.0,0.0,11919.182976079528,11908.915770609321,0.0,0.0,0.0,0.0,0.0,0.0,124.0,450.0,111.0,128.0,5117.0,11582.0,0.0,0.0,94328.0,149181.0,0.0,0.0,89525.0,174764.0,122839.0,180182.0,112484.0,217478.0,572503467.0,1991708734.0,105018566.0,2103029288.0,-3923030.0,0.0,0.0,0.96742426276196,-0.43465479033493226,0.0,6603.239895213657,11939.77,1448,多 :0.47,多 :0.15,169,330.5,239.0,215.5,258.5,21,165.68,30.263,,"['光電業(1.67)', '電子零組件業(1.45)', '油電燃氣業(1.18)', '造紙工業(1.01)']","['線上遊戲業(2.18)', '文化創意業(1.60)', '半導體類(1.21)', '光電業類(1.10)']",[],[],12000.0, 11900  24650(  -371),11900.0, 11700  28020(  2153),12050.0,11900.0,254,158,820.3098351976225,558.4333904323775,235.33158334903555,129.06114467096444,-11.9,11961
2019-12-13,11965.0,48977.25,5597.902327782607,11805.28130317337,11645.42571368235,0.0,0.0,67076.0,1345989.0,131643.0,189999.0,34726.0,567973.0,76865.0,73035.0,3052.25,9424.004596710523,11849.571771253395,11758.6895956076,0.0,0.0,85479.0,625819.0,128223.0,85550.0,96994.0,1063797.0,182330.0,249962.0,-19822.0,0.0,11831.2030075188,11902.64705882353,0.0,0.0,0.0,0.0,0.0,0.0,125.0,645.0,112.0,134.0,10233.0,14181.0,0.0,0.0,96219.0,144288.0,0.0,0.0,88361.0,168425.0,118497.0,176178.0,104750.0,209891.0,-38461007.0,-117194572.0,-75824852.0,15943986369.0,2771470.0,0.0,0.0,0.9415663765281174,-0.30966247321064977,0.0,11478.999062135174,11927.73,1731,多 :0.54,多 :0.17,130,305.5,267.0,218.0,260.0,159,166.48,30.317,多頭k,"['半導體業(1.82)', '汽車工業(1.3)']",[],[],"['生技醫療類(-1.79)', '線上遊戲業(-1.48)', '文化創意業(-1.13)', '電腦及週邊類(-1.11)', '電子零組件類(-1.08)']",11900.0, 12000  23972(  2034),11600.0, 11700  25867(  1765),12100.0,11750.0,163,296,794.6249095435855,835.5862360764144,165.908181071659,283.839391288341,-24.8,11965
2019-12-12,11853.0,52198.0,4680.990089999998,11668.486289543245,11586.009037839329,0.0,0.0,65056.0,1125613.0,130728.0,213988.0,31619.0,441136.0,70366.0,75495.0,1880.5,7497.003058333333,11736.320532585,11667.291021300098,0.0,0.0,74869.0,471161.0,104695.0,82399.0,83286.0,858386.0,166058.0,280340.0,-19135.0,0.0,11669.419642857143,11833.28373015873,0.0,0.0,0.0,0.0,0.0,0.0,126.0,521.0,112.0,121.0,16867.0,18928.0,0.0,0.0,92038.0,130324.0,0.0,0.0,74507.0,151282.0,111992.0,161822.0,90559.0,186839.0,755383917.0,-525558418.0,-280933008.0,9434238606.0,-3868180.0,0.0,0.0,0.899954697491392,-0.304628636864329,0.0,10782.401994251479,11836.42,1544,多 :0.42,多 :0.17,86,311.0,257.5,224.5,240.5,94,166.26,30.406,多頭k,"['半導體業(3.25)', '光電業(1.23)', '汽車工業(1.0)']",['半導體類(1.17)'],[],"['生技醫療類(-1.75)', '觀光事業(-1.08)']",11900.0, 11800  25436(-10363),11400.0, 11100  24506(  -256),12050.0,11700.0,205,223,799.4543087278441,673.694140772156,255.49324529609729,202.6807598039027,-0.9,11853
2019-12-11,11706.0,49341.75,127.87286347316878,11564.271621422382,11527.222421157441,0.0,0.0,47985.0,876371.0,118325.0,238842.0,31517.0,313804.0,63542.0,86454.0,2408.75,5224.748816666665,11618.759836323577,11570.118116712218,0.0,0.0,69176.0,299656.0,73352.0,80734.0,79032.0,647689.0,123550.0,241325.0,-19162.0,0.0,11372.959685349066,11757.6052796983,0.0,0.0,0.0,0.0,0.0,0.0,129.0,285.0,113.0,51.0,18065.0,17277.0,0.0,0.0,86661.0,89482.0,0.0,0.0,73488.0,113061.0,106654.0,124240.0,88183.0,151513.0,280199686.0,62062790.0,493742195.0,4054670799.0,65690.0,0.0,0.0,0.907214162801726,-0.3635848734261411,0.0,11521.446229660603,11700.77,1289,多 :0.33,多 :0.10,57,320.5,239.0,234.5,218.5,40,143.13,30.505,多頭k,['半導體業(1.55)'],[],[],['紡織纖維(-1.80)'],11800.0, 11900  27208(  1747),11400.0, 11100  24762(  1099),11850.0,11600.0,252,206,802.6687248047988,443.55312065520127,195.23365882647133,159.26381708352864,-10.6,11706
2019-12-10,11625.0,41402.5,-1376.7024725219344,11475.905754777066,11508.230150500269,11640.807956624205,11468.761105350186,55155.0,801954.0,112702.0,275452.0,35681.0,278738.0,60679.0,101346.0,1776.75,2431.3149950151474,11505.000669462672,11545.513463045989,11651.189265233523,11494.85942413219,86083.0,271067.0,109666.0,116809.0,97314.0,633225.0,148614.0,289613.0,-19367.0,0.0,10960.919540229885,11759.47459086994,11531.866825208086,11617.761057911535,0.0,0.0,0.0,0.0,129.0,177.0,116.0,20.0,15289.0,14662.0,38480.0,59203.0,78249.0,82350.0,59177.0,53525.0,68322.0,108175.0,121325.0,152218.0,122745.0,166616.0,353901940.0,-38445277.0,-151113250.0,-2732490100.0,834540.0,0.963,-0.635,0.8396594176371187,-0.36801602537244615,-134.41625000000022,8849.097520316489,11627.84,1054,多 :0.17,多 :0.05,31,278.0,264.0,209.5,226.5,-27,133.38,30.503,,[],[],[],[],11800.0, 11900  25461(   852),11400.0, 11100  23663(   434),11800.0,11300.0,204,197,511.6343405869709,495.7606360830291,185.05213543726555,157.43793275273444,11.3,11625
2019-12-09,11671.0,51793.75,33.13004383030784,11503.941887229079,11531.947576967292,11659.813268125376,11493.332952359182,54867.0,858092.0,109059.0,250693.0,34998.0,308683.0,62978.0,94173.0,-1078.0,6279.122518936046,11529.896227297795,11566.022849067913,11671.752264556984,11521.562601937272,98907.0,360128.0,101017.0,86676.0,89036.0,668493.0,162173.0,290907.0,-19156.0,0.0,10949.75369458128,11762.34190126479,11506.21921182266,11654.37984496124,0.0,0.0,0.0,0.0,129.0,260.0,116.0,20.0,19064.0,19014.0,47171.0,69346.0,80759.0,84245.0,49543.0,55659.0,65669.0,105887.0,131698.0,158236.0,111028.0,162529.0,1165570657.0,1007857627.0,-203865891.0,4195354005.0,1155670.0,0.94910758364773,-0.5598507837042335,0.8543291564146026,-0.35260323634155744,1486.735345373323,9822.427174323097,11660.77,1237,多 :0.27,多 :0.10,17,248.0,254.5,206.5,221.0,41,144.98,30.502,,['光電業(2.28)'],['通信網路業(1.48)'],[],[],11800.0, 11900  24609(   799),11400.0, 11100  23229( -2330),12000.0,11500.0,229,177,672.4405558913908,497.2127597886094,181.1618202993045,167.64868393069548,-6.6,11671
2019-12-06,11612.0,50704.25,63.437043437679684,11441.31359309588,11499.689667822657,11588.890808560313,11457.854462302206,52782.0,790970.0,104498.0,279053.0,34263.0,274524.0,60961.0,112949.0,-1150.0,4832.320187310895,11479.971672049078,11538.354728356917,11607.725426508623,11488.46652939849,96021.0,302077.0,97405.0,116521.0,91633.0,613569.0,152753.0,340597.0,-19482.0,0.0,10980.459770114943,11762.417456215906,11407.92025862069,11643.705426356591,0.0,0.0,0.0,0.0,129.0,188.0,116.0,36.0,19098.0,19262.0,41179.0,59140.0,80023.0,87233.0,41746.0,48937.0,68837.0,113973.0,126428.0,151375.0,106158.0,161513.0,477200100.0,154776990.0,-56482018.0,3894888207.0,-812420.0,0.918328912299261,-0.5303793112227119,0.8225715622750179,-0.3610850632989664,1612.3084534650213,8581.527700293758,11609.64,1125,多 :0.21,多 :0.01,-2,217.0,294.0,186.5,242.0,38,136.47,30.5,,[],"['線上遊戲業(3.29)', '文化創意業(2.41)', '航運業(1.40)']",[],[],11800.0, 11900  23810(  4344),11400.0, 11100  25559(   410),11900.0,11600.0,154,163,519.3792946059701,543.3194874840299,228.9389289340025,174.78177197599754,-6.6,11612
2019-12-05,11598.0,49086.0,584.4504279849225,11414.620450899265,11487.12473343011,11558.041247994597,11446.31225512766,48877.0,783343.0,95522.0,277479.0,32124.0,270117.0,59215.0,119071.0,-632.0,5193.055714666816,11462.451279430137,11528.688105765596,11584.348203686577,11481.976866906036,90554.0,295026.0,86728.0,106628.0,88974.0,617386.0,137309.0,348348.0,-19493.0,0.0,11005.679513184585,11763.250071777205,11371.551724137933,11655.088772193047,0.0,0.0,0.0,0.0,129.0,193.0,116.0,51.0,16017.0,16506.0,35344.0,43588.0,75115.0,84083.0,30630.0,40811.0,67830.0,109927.0,117927.0,134656.0,96710.0,151834.0,503068191.0,1481868318.0,562855420.0,6172862860.0,1262690.0,0.9120539738527323,-0.5132279184980343,0.8247645928263074,-0.359274700069094,2466.264285089664,7935.824446059613,11594.65,1251,空:-0.04,空:-0.01,-24,182.0,358.5,162.5,264.0,61,134.89,30.5,多頭k,"['光電業(3.5)', '半導體業(1.85)']","['半導體類(2.56)', '其他電子類(1.68)', '電子工業(1.68)', '電子零組件類(1.04)']",['玻璃陶瓷(-1.0)'],[],11800.0, 11900  19466(   684),11100.0, 11400  24536(  2809),11900.0,11400.0,160,159,728.4065553256207,424.77620550437933,283.8346006456448,136.07674914435523,-14.0,11598
2019-12-04,11503.0,44185.25,-1415.7666414609216,11339.133985777651,11423.830727727758,11488.081118709584,11379.6603503754,38140.0,692255.0,90977.0,349237.0,27970.0,218546.0,56812.0,162781.0,-132.75,2862.997058203464,11384.08539955922,11460.124937420856,11512.838429801648,11410.381700942924,71993.0,206955.0,67955.0,129480.0,82320.0,544619.0,108343.0,365220.0,-19858.0,0.0,11048.029556650246,11760.00484496124,11327.586206896553,11630.002871088142,0.0,0.0,0.0,0.0,129.0,109.0,116.0,121.0,15726.0,16230.0,16570.0,13214.0,75851.0,83251.0,12859.0,15609.0,69303.0,106608.0,102965.0,113515.0,88482.0,138221.0,-377904343.0,205585186.0,394847723.0,-2667647215.0,-230310.0,0.9030779731753334,-0.5443881252184618,0.8207344129814135,-0.3915779806984183,1942.6143322196303,7413.566871982292,11510.47,1094,空:-0.24,空:-0.06,-21,184.0,366.5,159.0,274.0,-26,124.89,30.50800000000001,,[],[],['電機機械(-1.38)'],"['線上遊戲業(-1.68)', '文化創意業(-1.51)']",11800.0, 11700  20189(  1734),11100.0, 11300  21742(  1321),11700.0,11300.0,115,257,470.0713170261666,558.4358935038334,186.77280137264717,179.79405249735282,-1.9,11503
2019-12-03,11524.0,46972.0,-1301.5799835489959,11320.291484332449,11452.82468222007,11566.410286776123,11377.41254108699,50627.0,711650.0,100560.0,341861.0,29821.0,228333.0,67766.0,164211.0,-677.5,1538.9247466080578,11373.465719470381,11530.201123343513,11581.218301624664,11426.048536845898,93237.0,242778.0,92904.0,161443.0,107348.0,568909.0,127048.0,382176.0,-19770.0,0.0,10937.037037037036,11763.813379602854,11495.039682539682,11534.44292549556,0.0,0.0,0.0,0.0,133.0,150.0,120.0,79.0,14560.0,14986.0,41006.0,55462.0,76730.0,81137.0,59747.0,47937.0,69143.0,102647.0,120356.0,141008.0,123684.0,154751.0,602619456.0,1249518284.0,146903812.0,4573111968.0,245500.0,0.963,-0.635,0.758035936997115,-0.35611247016706443,1067.601999999999,7317.549988460883,11531.58,1097,空:-0.08,空:-0.05,0,215.5,310.0,182.5,249.0,45,117.56,30.506999999999998,,"['水泥工業(1.41)', '其他電子業(1.22)', '電腦及週邊設備業(1.19)', '電子零組件業(1.06)']",['電子零組件類(1.08)'],[],[],11800.0, 11900  19522(  1309),11100.0, 11400  21817(  2151),11800.0,11400.0,109,232,659.5412565861561,381.9658461538438,169.6035440509242,124.33255219907579,-9.4,11524
2019-12-02,11502.0,41592.25,-1725.4451164873935,11302.241806657752,11452.368184631356,11538.210210056875,11362.807787245089,51256.0,699915.0,103127.0,381728.0,30824.0,228037.0,67657.0,187801.0,-578.5,1020.4228106379553,11356.205337993377,11515.26832358385,11557.409034673095,11404.542702239907,85865.0,220113.0,93939.0,182693.0,101031.0,552467.0,126092.0,428254.0,-19770.0,0.0,10960.0,11768.295739348368,11450.0,11535.420071918928,0.0,0.0,0.0,0.0,133.0,151.0,120.0,114.0,13522.0,13942.0,39221.0,50386.0,74442.0,84406.0,53604.0,47642.0,67170.0,105207.0,116426.0,138925.0,116165.0,159719.0,-595976113.0,-1506444898.0,-321534999.0,3457706258.0,-2008440.0,0.9205836718767421,-0.6353000257934391,0.7316530579168364,-0.3601013570856702,1023.9962737623683,6017.750447818015,11502.83,1148,空:-0.10,空:-0.02,2,216.5,290.5,175.0,243.5,34,115.24,30.509,,[],[],[],"['線上遊戲業(-2.02)', '光電業類(-1.56)', '文化創意業(-1.34)', '鋼鐵工業(-1.17)', '生技醫療類(-1.13)']",11800.0, 12000  19752(  -580),11100.0, 11400  19666(  -328),11800.0,11300.0,90,387,477.56559094710127,577.7057218328987,153.37487362308124,174.46788989691876,5.0,11502
2019-11-29,11465.0,33354.0,-2619.939728863216,11285.068342689772,11439.184775372727,11503.595836674916,11353.628391221704,47358.0,677771.0,106114.0,454496.0,28935.0,207026.0,65552.0,236032.0,206.25,-514.3774048621335,11332.243718899184,11496.824009260818,11524.474650183534,11397.578307061374,74175.0,173794.0,83002.0,232481.0,98267.0,530334.0,114264.0,478228.0,-19572.0,0.0,11056.666666666664,11771.328320802008,11413.888888888889,11560.7969924812,0.0,0.0,0.0,0.0,133.0,135.0,120.0,214.0,9455.0,10429.0,31722.0,39317.0,69831.0,81839.0,46155.0,44249.0,64572.0,104231.0,104516.0,127759.0,109438.0,158569.0,-485381241.0,-2845258992.0,-324880034.0,-12594277637.0,1372120.0,0.8865017002407196,-0.6036673209944022,0.7190874164871828,-0.3658456777092979,1096.8047188747987,5068.537240666306,11489.57,1214,空:-0.13,多 :0.04,11,238.0,231.5,194.0,208.5,-125,114.3,30.513,出貨日,[],[],"['汽車工業(-1.77)', '其他電子業(-1.55)', '半導體業(-1.5)', '電子零組件業(-1.38)', '水泥工業(-1.37)', '資訊服務業(-1.2)', '生技醫療業(-1.11)', '鋼鐵工業(-1.05)', '貿易百貨(-1.02)', '電腦及週邊設備業(-1.0)', '金融保險(-1.0)', '油電燃氣業(-1.0)', '其他(-1.0)']","['觀光事業(-1.46)', '半導體類(-1.31)', '生技醫療類(-1.00)']",11800.0, 12000  20332(  1696),11100.0, 11400  19994(  3939),11800.0,11400.0,94,279,304.50320936245566,812.8935898875443,117.97675972190149,228.71870629809857,2.0,11465
2019-11-28,11614.0,40583.0,407.6072607336737,11355.31593007896,11487.191229641556,11593.116842224512,11428.214372271013,41586.0,769854.0,87456.0,288812.0,27127.0,271919.0,56273.0,127451.0,2088.25,3456.1293981268395,11423.419919968914,11579.773097695825,11620.654654678652,11498.633944645577,72700.0,228210.0,79751.0,104148.0,84245.0,586124.0,112373.0,323751.0,-18932.0,0.0,10966.666666666666,11776.489731792168,11457.777777777776,11632.596196373286,0.0,0.0,0.0,0.0,133.0,335.0,120.0,82.0,13387.0,14439.0,32495.0,32268.0,61541.0,74835.0,34909.0,42235.0,54666.0,90655.0,97005.0,118813.0,88591.0,142566.0,13811850.0,-1311390330.0,-264731867.0,1444116353.0,-1613410.0,0.9428463028423028,-0.5328895353091839,0.8121120165224144,-0.3269627584156605,3360.62777137597,6377.481895692489,11617.08,1062,多 :0.10,多 :0.11,31,269.0,207.5,199.5,194.5,14,128.67,30.505,,[],"['通信網路業(1.60)', '生技醫療類(1.09)', '觀光事業(1.03)']",[],"['線上遊戲業(-1.29)', '文化創意業(-1.02)']",11800.0, 12000  18636(  1941),11100.0, 11200  16079(  1900),12000.0,11200.0,166,154,429.37898436681473,570.8479346231853,169.3550048473559,168.91211109264412,-3.5,11614
2019-11-27,11647.0,47512.5,1084.607369409453,11371.956361595398,11443.02730828328,11616.465674034342,11402.471272067984,36454.0,778002.0,76158.0,254085.0,21477.0,278748.0,49150.0,103052.0,1747.25,3863.7039475509087,11454.69387755102,11549.530180508777,11657.033527696793,11488.262643586528,54982.0,251138.0,58810.0,76828.0,64429.0,577699.0,93982.0,267561.0,-18718.0,0.0,10962.365591397851,11776.616541353384,11469.55128205128,11646.322838345865,0.0,0.0,0.0,0.0,133.0,408.0,120.0,71.0,15956.0,16938.0,11791.0,9639.0,60949.0,73361.0,9248.0,14763.0,52725.0,86548.0,80737.0,101194.0,65931.0,117934.0,859568789.0,657062491.0,704656900.0,2514490067.0,4078480.0,0.9543188236133208,-0.5373499347221753,0.8485007307486059,-0.3337448225209221,1518.214307109405,6807.854278359852,11647.46,1099,多 :0.03,多 :0.12,32,256.0,222.0,194.5,200.0,25,136.78,30.515,,"['光電業(2.0)', '半導體業(1.1)']","['電腦及週邊類(1.17)', '電子通路類(1.13)']",[],[],11800.0, 13400  18279(     0),11100.0, 11400  14753(  1141),12000.0,11200.0,192,148,633.1441932068705,398.67819895312965,199.0060021079858,145.6354162220142,-12.3,11647
