日期,指數,量,5ma趨勢,20ma趨勢,均差,上市多頭家數,上市空頭家數,上櫃多頭家數,上櫃空頭家數,外資買超,op OI,匯率,特殊信號,上市強勢主流,上櫃強勢主流,上市弱勢主流,上櫃弱勢主流,買權留倉最大量,買權留倉次量,賣權留倉最大量,賣權留倉次量,買權留倉增加最多,賣權留倉增加最多,多頭家數,空頭家數,tse_buy,tse_sell,otc_buy,otc_sell,八大行庫,台指期
2020-01-08,11817.1,1506,空:-0.30,多 :0.08,-8,211.0,362.0,138.5,321.5,-12,105.88,30.087,,[],[],"['其他電子業(-1.97)', '造紙工業(-1.3)', '塑膠工業(-1.27)', '電機機械(-1.25)', '電子零組件業(-1.25)', '生技醫療業(-1.07)', '橡膠工業(-1.07)', '航運業(-1.07)', '資訊服務業(-1.01)']","['電腦及週邊類(-1.45)', '電子零組件類(-1.43)', '通信網路業(-1.33)', '生技醫療類(-1.24)', '半導體類(-1.15)', '電子工業(-1.13)', '光電業類(-1.13)', '紡織纖維(-1.02)']",12100.0, 12400  20223(  2678),11700.0, 11500  14103(  1980),12050.0,11850.0,74,573,660.5826996305237,743.4465207094763,142.6144788694644,202.9812980005356,9.0,11788
2020-01-07,11880.32,1664,空:-0.29,多 :0.09,37,273.5,268.0,182.5,254.0,-98,89.28,30.081999999999997,出貨日,[],[],"['電子零組件業(-2.67)', '油電燃氣業(-1.83)', '生技醫療業(-1.08)', '其他電子業(-1.08)']","['通信網路業(-1.52)', '其他電子類(-1.48)', '電腦及週邊類(-1.28)', '電子零組件類(-1.05)']",12300.0, 12200  18539(  2843),11700.0, 11600  13312(   864),12100.0,11700.0,118,393,562.5210671923624,1021.0289069276376,137.4334701378994,227.67433111210056,5.9,11871
2020-01-06,11953.36,1443,空:-0.23,多 :0.14,82,318.5,200.0,223.5,198.0,-97,99.09,30.11,,[],[],"['光電業(-2.55)', '半導體業(-2.17)', '電子零組件業(-1.84)', '電器電纜(-1.14)', '資訊服務業(-1.1)', '食品工業(-1.07)', '水泥工業(-1.06)', '航運業(-1.05)', '鋼鐵工業(-1.0)', '電腦及週邊設備業(-1.0)', '通信網路業(-1.0)']","['半導體類(-2.01)', '通信網路業(-1.76)', '其他電子類(-1.75)', '電子工業(-1.66)', '電腦及週邊類(-1.22)', '電子零組件類(-1.11)', '光電業類(-1.02)']",12400.0, 12300  20116(  3988),11700.0, 11600  12448(  1325),12300.0,11500.0,129,338,424.59157832660094,927.020567313399,107.78203529551297,201.67624582448707,23.8,11950
2020-01-03,12110.43,1937,多 :0.18,多 :0.22,127,407.5,132.5,279.5,164.0,-1,121.91,30.105,,"['油電燃氣業(2.88)', '塑膠工業(1.22)']",[],"['光電業(-2.18)', '電機機械(-1.13)']","['半導體類(-2.15)', '線上遊戲業(-1.91)', '通信網路業(-1.90)', '電子工業(-1.64)', '其他電子類(-1.55)', '文化創意業(-1.13)', '生技醫療類(-1.06)', '觀光事業(-1.05)']",12400.0, 12500  16133(  1414),11700.0, 11900  11548(   955),12500.0,11900.0,203,143,780.6262383960112,1035.755900133989,120.92236121709358,314.6891899329064,11.9,12086
2020-01-02,12100.48,1427,多 :0.15,多 :0.25,131,407.0,127.5,308.5,135.5,-34,127.11,30.114,多頭k,"['造紙工業(2.35)', '半導體業(2.09)', '水泥工業(1.22)', '電子零組件業(1.07)', '光電業(1.0)']","['半導體類(2.12)', '電子工業(1.43)', '資訊服務類(1.32)', '光電業類(1.15)', '通信網路業(1.15)', '電腦及週邊類(1.09)']",[],[],12400.0, 12300  16197(  -190),11700.0, 11800  11197(  1595),12400.0,11700.0,377,52,848.5563011772246,473.64738221277565,245.50222363014686,136.1224489598531,-1.3,12102
2019-12-31,11997.14,1180,多 :0.03,多 :0.20,142,384.0,129.0,282.5,139.0,-94,113.18,30.105999999999998,,[],"['線上遊戲業(2.00)', '文化創意業(1.25)']",['汽車工業(-1.77)'],[],12400.0, 12300  16387(  1893),11000.0, 11600  12351(   389),12400.0,11200.0,271,86,603.2223259406122,521.0137035193877,155.55161538012297,151.540841579877,20.9,11995
2019-12-30,12053.37,1255,多 :0.05,多 :0.23,161,362.0,149.0,277.5,158.0,-14,129.88,30.135,出貨日,"['電子零組件業(1.71)', '水泥工業(1.15)']","['通信網路業(1.56)', '線上遊戲業(1.12)']",[],[],12400.0, 12300  14494(   751),11000.0, 11600  11962(  -121),12400.0,11800.0,310,111,612.7449828215598,562.3454203784403,157.7295233141349,151.5338173158651,-3.8,12069
2019-12-27,12091.59,1090,多 :0.22,多 :0.25,182,363.0,146.0,266.0,162.0,79,138.47,30.20300000000001,,"['油電燃氣業(1.65)', '汽車工業(1.3)', '半導體業(1.3)', '電子零組件業(1.15)']",[],[],[],12300.0, 12400  12234(  -165),11000.0, 11600  12083(   253),12500.0,12000.0,277,82,623.4903713442676,387.0015793857325,182.0355964128023,172.61487161719762,-15.7,12097
2019-12-26,12001.01,1007,空:-0.03,多 :0.16,186,359.5,154.5,262.0,157.5,0,123.62,30.201,出貨日,['造紙工業(1.39)'],[],[],[],12300.0, 12400  12399(   538),11000.0, 11600  11830(   601),12500.0,10700.0,235,110,461.3113092858381,502.957440144162,162.57005797965118,153.5757149503488,-1.0,12009
2019-12-25,12008.13,912,空:-0.19,多 :0.15,209,366.5,155.5,245.5,176.0,6,122.63,30.20300000000001,,['電子零組件業(1.05)'],"['線上遊戲業(2.73)', '通信網路業(1.79)', '文化創意業(1.76)', '半導體類(1.34)', '化學工業(1.24)', '電子零組件類(1.11)', '電子工業(1.01)']",[],[],12300.0, 12200  11864(   446),11000.0, 11600  11229(   573),12400.0,12400.0,259,93,561.4223494524456,303.8010812175543,233.16374699115173,126.03566370884823,3.8,12020
2019-12-24,11976.38,1041,空:-0.20,多 :0.17,250,399.0,150.5,230.5,186.0,7,105.19,30.205,,[],[],[],[],12300.0, 12200  11418(   393),11000.0, 11600  10656(   625),12000.0,12000.0,210,133,490.424435828728,501.16683238127194,157.95249193131326,107.94794256868677,-0.2,11983
2019-12-23,12022.23,1143,多 :0.14,多 :0.20,294,436.5,134.0,219.5,186.0,18,108.72,30.215,,"['航運業(1.42)', '玻璃陶瓷(1.23)', '半導體業(1.16)']",['航運業(1.72)'],"['光電業(-1.52)', '橡膠工業(-1.15)']",[],12300.0, 12200  11025(  1447),11000.0, 11600  10031(   658),12200.0,11500.0,250,146,588.4910756989607,494.73287155103935,129.30621506796209,127.07471711203787,1.8,12020
2019-12-20,11959.08,1705,多 :0.05,多 :0.17,300,464.5,133.5,224.0,193.5,-45,106.42,30.21,出貨日,['電器電纜(2.14)'],['生技醫療類(1.23)'],"['半導體業(-1.61)', '造紙工業(-1.46)', '玻璃陶瓷(-1.0)']",[],12300.0, 12400  10477(  1650),11000.0, 11600   9373(  2064),12300.0,11600.0,221,133,624.1653758529646,1014.0245186070357,114.81952802476508,197.9116053452349,-3.2,11979
2019-12-19,12018.9,1377,多 :0.30,多 :0.20,314,429.5,169.0,194.0,255.5,-70,112.46,30.208000000000002,,[],['觀光事業(1.58)'],"['半導體業(-2.21)', '玻璃陶瓷(-1.66)']",['半導體類(-1.10)'],12300.0, 12400   8827(  3577),11000.0, 11600   7309(  1790),12400.0,11600.0,237,135,545.9538023656552,772.972643154345,140.79725269572816,198.79600144427184,15.8,12030
2019-12-18,12122.45,1506,多 :0.71,多 :0.21,300,410.0,189.0,200.0,262.0,52,134.28,30.233,,"['食品工業(1.31)', '造紙工業(1.2)', '玻璃陶瓷(1.09)']",[],[],[],12300.0, 12100   6927(-16933),11000.0, 11500   6741(-11777),12500.0,12300.0,359,116,743.8679124995166,692.3740485404834,150.93345841537874,208.3608077246212,0.1,12118
2019-12-17,12097.01,1565,多 :0.79,多 :0.19,240,370.0,219.0,212.0,254.0,108,191.54,30.21,多頭k,"['半導體業(2.54)', '光電業(2.29)', '汽車工業(2.27)', '塑膠工業(1.42)']",[],[],[],12100.0, 11900  18725( -5925),12000.0, 11700  24914( -3106),12150.0,12050.0,309,119,971.1766816423924,483.09005312760763,193.76953879659519,187.39516361340483,-18.4,12100
2019-12-16,11939.77,1448,多 :0.47,多 :0.15,169,330.5,239.0,215.5,258.5,21,165.68,30.263,,"['光電業(1.67)', '電子零組件業(1.45)', '油電燃氣業(1.18)', '造紙工業(1.01)']","['線上遊戲業(2.18)', '文化創意業(1.60)', '半導體類(1.21)', '光電業類(1.10)']",[],[],12000.0, 11900  24650(  -371),11900.0, 11700  28020(  2153),12050.0,11900.0,254,158,820.3098351976225,558.4333904323775,235.33158334903555,129.06114467096444,-11.9,11961
2019-12-13,11927.73,1731,多 :0.54,多 :0.17,130,305.5,267.0,218.0,260.0,159,166.48,30.317,多頭k,"['半導體業(1.82)', '汽車工業(1.3)']",[],[],"['生技醫療類(-1.79)', '線上遊戲業(-1.48)', '文化創意業(-1.13)', '電腦及週邊類(-1.11)', '電子零組件類(-1.08)']",11900.0, 12000  23972(  2034),11600.0, 11700  25867(  1765),12100.0,11750.0,163,296,794.6249095435855,835.5862360764144,165.908181071659,283.839391288341,-24.8,11965
2019-12-12,11836.42,1544,多 :0.42,多 :0.17,86,311.0,257.5,224.5,240.5,94,166.26,30.406,多頭k,"['半導體業(3.25)', '光電業(1.23)', '汽車工業(1.0)']",['半導體類(1.17)'],[],"['生技醫療類(-1.75)', '觀光事業(-1.08)']",11900.0, 11800  25436(-10363),11400.0, 11100  24506(  -256),12050.0,11700.0,205,223,799.4543087278441,673.694140772156,255.49324529609729,202.6807598039027,-0.9,11853
2019-12-11,11700.77,1289,多 :0.33,多 :0.10,57,320.5,239.0,234.5,218.5,40,143.13,30.505,多頭k,['半導體業(1.55)'],[],[],['紡織纖維(-1.80)'],11800.0, 11900  27208(  1747),11400.0, 11100  24762(  1099),11850.0,11600.0,252,206,802.6687248047988,443.55312065520127,195.23365882647133,159.26381708352864,-10.6,11706
2019-12-10,11627.84,1054,多 :0.17,多 :0.05,31,278.0,264.0,209.5,226.5,-27,133.38,30.503,,[],[],[],[],11800.0, 11900  25461(   852),11400.0, 11100  23663(   434),11800.0,11300.0,204,197,511.6343405869709,495.7606360830291,185.05213543726555,157.43793275273444,11.3,11625
2019-12-09,11660.77,1237,多 :0.27,多 :0.10,17,248.0,254.5,206.5,221.0,41,144.98,30.502,,['光電業(2.28)'],['通信網路業(1.48)'],[],[],11800.0, 11900  24609(   799),11400.0, 11100  23229( -2330),12000.0,11500.0,229,177,672.4405558913908,497.2127597886094,181.1618202993045,167.64868393069548,-6.6,11671
2019-12-06,11609.64,1125,多 :0.21,多 :0.01,-2,217.0,294.0,186.5,242.0,38,136.47,30.5,,[],"['線上遊戲業(3.29)', '文化創意業(2.41)', '航運業(1.40)']",[],[],11800.0, 11900  23810(  4344),11400.0, 11100  25559(   410),11900.0,11600.0,154,163,519.3792946059701,543.3194874840299,228.9389289340025,174.78177197599754,-6.6,11612
2019-12-05,11594.65,1251,空:-0.04,空:-0.01,-24,182.0,358.5,162.5,264.0,61,134.89,30.5,多頭k,"['光電業(3.5)', '半導體業(1.85)']","['半導體類(2.56)', '其他電子類(1.68)', '電子工業(1.68)', '電子零組件類(1.04)']",['玻璃陶瓷(-1.0)'],[],11800.0, 11900  19466(   684),11100.0, 11400  24536(  2809),11900.0,11400.0,160,159,728.4065553256207,424.77620550437933,283.8346006456448,136.07674914435523,-14.0,11598
2019-12-04,11510.47,1094,空:-0.24,空:-0.06,-21,184.0,366.5,159.0,274.0,-26,124.89,30.50800000000001,,[],[],['電機機械(-1.38)'],"['線上遊戲業(-1.68)', '文化創意業(-1.51)']",11800.0, 11700  20189(  1734),11100.0, 11300  21742(  1321),11700.0,11300.0,115,257,470.0713170261666,558.4358935038334,186.77280137264717,179.79405249735282,-1.9,11503
2019-12-03,11531.58,1097,空:-0.08,空:-0.05,0,215.5,310.0,182.5,249.0,45,117.56,30.506999999999998,,"['水泥工業(1.41)', '其他電子業(1.22)', '電腦及週邊設備業(1.19)', '電子零組件業(1.06)']",['電子零組件類(1.08)'],[],[],11800.0, 11900  19522(  1309),11100.0, 11400  21817(  2151),11800.0,11400.0,109,232,659.5412565861561,381.9658461538438,169.6035440509242,124.33255219907579,-9.4,11524
2019-12-02,11502.83,1148,空:-0.10,空:-0.02,2,216.5,290.5,175.0,243.5,34,115.24,30.509,,[],[],[],"['線上遊戲業(-2.02)', '光電業類(-1.56)', '文化創意業(-1.34)', '鋼鐵工業(-1.17)', '生技醫療類(-1.13)']",11800.0, 12000  19752(  -580),11100.0, 11400  19666(  -328),11800.0,11300.0,90,387,477.56559094710127,577.7057218328987,153.37487362308124,174.46788989691876,5.0,11502
2019-11-29,11489.57,1214,空:-0.13,多 :0.04,11,238.0,231.5,194.0,208.5,-125,114.3,30.513,出貨日,[],[],"['汽車工業(-1.77)', '其他電子業(-1.55)', '半導體業(-1.5)', '電子零組件業(-1.38)', '水泥工業(-1.37)', '資訊服務業(-1.2)', '生技醫療業(-1.11)', '鋼鐵工業(-1.05)', '貿易百貨(-1.02)', '電腦及週邊設備業(-1.0)', '金融保險(-1.0)', '油電燃氣業(-1.0)', '其他(-1.0)']","['觀光事業(-1.46)', '半導體類(-1.31)', '生技醫療類(-1.00)']",11800.0, 12000  20332(  1696),11100.0, 11400  19994(  3939),11800.0,11400.0,94,279,304.50320936245566,812.8935898875443,117.97675972190149,228.71870629809857,2.0,11465
2019-11-28,11617.08,1062,多 :0.10,多 :0.11,31,269.0,207.5,199.5,194.5,14,128.67,30.505,,[],"['通信網路業(1.60)', '生技醫療類(1.09)', '觀光事業(1.03)']",[],"['線上遊戲業(-1.29)', '文化創意業(-1.02)']",11800.0, 12000  18636(  1941),11100.0, 11200  16079(  1900),12000.0,11200.0,166,154,429.37898436681473,570.8479346231853,169.3550048473559,168.91211109264412,-3.5,11614
2019-11-27,11647.46,1099,多 :0.03,多 :0.12,32,256.0,222.0,194.5,200.0,25,136.78,30.515,,"['光電業(2.0)', '半導體業(1.1)']","['電腦及週邊類(1.17)', '電子通路類(1.13)']",[],[],11800.0, 13400  18279(     0),11100.0, 11400  14753(  1141),12000.0,11200.0,192,148,633.1441932068705,398.67819895312965,199.0060021079858,145.6354162220142,-12.3,11647
2019-11-26,11576.82,2019,空:-0.14,多 :0.11,42,252.5,242.5,173.5,237.5,3,140.85,30.512,,"['汽車工業(2.25)', '電機機械(1.24)', '觀光事業(1.21)']","['線上遊戲業(2.18)', '半導體類(1.65)', '文化創意業(1.19)', '電子工業(1.10)']",[],[],11800.0, 13400  18279(    10),11100.0, 11300  14118(  2774),11800.0,11300.0,182,143,786.5007594842468,1162.2623646257534,224.3379406290071,163.61507870099294,-0.6,11618
2019-11-25,11561.58,1135,空:-0.07,多 :0.11,70,250.5,249.0,170.0,251.5,14,130.73,30.506999999999998,出貨日,"['光電業(1.79)', '電機機械(1.39)', '造紙工業(1.07)']",['電子通路類(1.56)'],['其他電子業(-1.63)'],[],11800.0, 13400  18269(    18),11100.0, 11400  12773(  1161),12000.0,11400.0,186,180,507.39158023386,558.4326278161401,147.0486802743017,132.3603619356983,-3.5,11565
2019-11-22,11566.8,1094,多 :0.07,多 :0.12,90,254.5,263.5,173.5,259.0,-1,129.4,30.517,,['生技醫療業(1.01)'],['生技醫療類(2.04)'],[],[],11800.0, 13400  18251(     0),11100.0, 11300  11829(  -222),11800.0,11100.0,181,202,500.79537184993103,500.22675481006905,181.8364094285127,149.6947301114873,2.6,11556
2019-11-21,11558.27,1218,多 :0.19,多 :0.10,96,250.5,285.0,174.5,276.5,-98,130.36,30.524,出貨日,[],"['線上遊戲業(1.38)', '生技醫療類(1.12)']","['食品工業(-1.16)', '貿易百貨(-1.16)', '光電業(-1.08)']",[],13400.0, 11800  16672(  3404),11100.0, 11300  12051(  1461),11700.0,11100.0,152,270,566.6248370669795,553.9024394830204,217.6371231106681,94.70364336933191,10.3,11544
2019-11-20,11631.2,1182,多 :0.28,多 :0.17,86,238.0,352.5,166.5,318.5,10,133.72,30.5,,"['水泥工業(1.71)', '玻璃陶瓷(1.38)', '生技醫療業(1.04)']",[],"['電子零組件業(-1.18)', '光電業(-1.12)']","['半導體類(-2.29)', '電子工業(-1.62)', '電子零組件類(-1.22)', '電腦及週邊類(-1.17)', '通信網路業(-1.08)']",13400.0, 11800  13268(-11722),11300.0, 10900  10533( -5972),13400.0,8200.0,183,271,425.0060243930171,678.3945187369831,72.88349150596855,215.92111254403147,3.9,11607
2019-11-19,11656.4,1236,多 :0.24,多 :0.17,73,222.5,369.0,173.0,310.5,110,163.43,30.509,,"['其他電子業(1.86)', '半導體業(1.0)']",['線上遊戲業(1.22)'],['玻璃陶瓷(-1.01)'],['資訊服務類(-1.13)'],11700.0, 11600  32479(   289),11600.0, 11400  30529(   -57),11700.0,11600.0,194,269,700.6379770073378,461.58793130266207,132.09485661319985,158.26191890680016,-7.6,11644
2019-11-18,11599.78,1098,多 :0.30,多 :0.18,65,231.5,363.5,183.0,308.0,29,155.11,30.501,,['半導體業(1.19)'],"['電腦及週邊類(1.98)', '電子零組件類(1.14)', '其他電子類(1.08)']",[],"['線上遊戲業(-2.13)', '文化創意業(-1.32)']",11600.0, 11700  27452(  1227),11400.0, 11200  30282(  -420),11650.0,11500.0,224,302,594.8932014035853,428.22125843641487,157.66018735603078,133.33220983396924,-0.3,11593
2019-11-15,11525.6,1319,空:-0.09,多 :0.15,51,176.5,466.5,152.5,366.0,42,146.77,30.538,,"['水泥工業(1.99)', '其他電子業(1.36)', '造紙工業(1.22)', '半導體業(1.13)']","['通信網路業(1.65)', '其他電子類(1.06)']",[],[],11600.0, 11800  26746(  4278),11400.0, 11200  30702( -1919),11600.0,11450.0,192,302,696.5715782036041,557.3557750163959,188.92602268971348,121.20483256028656,-10.5,11532
2019-11-14,11450.42,1322,空:-0.27,多 :0.12,79,198.0,458.5,161.5,356.5,42,137.77,30.582,出貨日,[],[],[],"['紡織纖維(-1.48)', '鋼鐵工業(-1.44)']",11600.0, 11700  24843(  1336),11200.0, 11400  29266(  5472),11600.0,11450.0,154,451,568.827795496956,690.5338251230438,110.50320180712816,143.30352644287183,-4.5,11456
2019-11-13,11467.83,1166,空:-0.32,多 :0.13,124,199.5,457.0,169.0,336.0,-62,138.71,30.503,,['電子通路業(2.03)'],[],"['鋼鐵工業(-1.61)', '橡膠工業(-1.0)']",[],11700.0, 11600  22491(  3935),11200.0, 10800  24702(  1852),11650.0,11350.0,176,353,513.3696349903596,583.4456741696405,143.90653718305856,124.55162143694143,13.1,11466
2019-11-12,11520.37,1195,空:-0.21,多 :0.18,176,212.0,437.5,177.5,316.5,46,134.03,30.421999999999997,,"['其他電子業(2.72)', '電子零組件業(1.86)', '半導體業(1.37)', '電腦及週邊設備業(1.03)']","['線上遊戲業(1.24)', '電子零組件類(1.23)', '半導體類(1.12)']",['橡膠工業(-3.46)'],[],11800.0, 11700  20689(  1265),11200.0, 10800  22850(  -652),11700.0,11200.0,178,303,759.73596932922,347.43330980077997,165.59078829918624,93.40342259081379,-3.6,11523
2019-11-11,11427.28,1539,空:-0.22,多 :0.16,221,226.5,387.0,190.0,281.5,38,120.95,30.435,出貨日,[],[],"['其他電子業(-3.43)', '光電業(-3.0)', '橡膠工業(-2.27)', '電子零組件業(-2.1)', '觀光事業(-1.93)', '生技醫療業(-1.77)', '油電燃氣業(-1.61)', '半導體業(-1.45)', '化學生技醫療(-1.37)', '電腦及週邊設備業(-1.36)', '紡織纖維(-1.27)', '水泥工業(-1.21)', '玻璃陶瓷(-1.2)', '資訊服務業(-1.11)', '建材營造(-1.09)', '其他(-1.03)', '化學工業(-1.0)']","['線上遊戲業(-2.96)', '文化創意業(-2.52)', '半導體類(-2.49)', '通信網路業(-2.13)', '電子工業(-2.06)', '光電業類(-2.05)', '建材營造(-1.86)', '其他電子類(-1.82)', '資訊服務類(-1.59)', '電子零組件類(-1.49)', '電機機械(-1.35)', '紡織纖維(-1.19)', '電子通路類(-1.17)', '生技醫療類(-1.14)', '電腦及週邊類(-1.10)', '化學工業(-1.10)']",11800.0, 11600  20182(  4620),10800.0, 11200  21390( -2072),11600.0,10400.0,129,545,367.60265511476285,1058.265446235237,98.1003158492724,245.6238107007277,7.8,11437
2019-11-08,11579.54,1415,多 :0.31,多 :0.30,265,304.5,287.0,229.5,228.5,15,147.67,30.412,,['電腦及週邊設備業(1.49)'],['電腦及週邊類(1.71)'],"['食品工業(-1.18)', '半導體業(-1.11)']","['線上遊戲業(-1.89)', '文化創意業(-1.00)']",11800.0, 11300  16422(  -209),10800.0, 11200  23462(  3740),11700.0,11200.0,218,233,623.1467064715513,714.7197203484491,172.06818129834957,232.1462101616504,1.7,11573
2019-11-07,11606.56,1416,多 :0.43,多 :0.26,264,320.0,262.5,251.5,221.0,49,157.69,30.406,,[],[],['光電業(-1.3)'],"['半導體類(-2.38)', '電子工業(-1.62)', '其他電子類(-1.15)', '電子零組件類(-1.12)', '通信網路業(-1.06)']",11800.0, 11300  16631(  -563),10800.0, 11000  22937(  -261),11900.0,11400.0,166,264,557.3434425671061,783.9266501928937,115.29886126495278,300.9272018450472,6.4,11596
2019-11-06,11653.07,1611,多 :0.48,多 :0.32,244,305.5,245.5,261.5,208.0,0,174.47,30.4,,"['資訊服務業(1.2)', '金融保險(1.2)']",[],"['電子零組件業(-1.19)', '食品工業(-1.05)']","['光電業類(-1.39)', '通信網路業(-1.28)', '半導體類(-1.22)', '電子零組件類(-1.13)', '電子工業(-1.03)']",11800.0, 11300  17194(  -468),10800.0, 11000  23198(   736),11900.0,11600.0,209,167,702.482008508149,804.6425023118509,133.75687740632162,265.19323764367846,7.0,11653
2019-11-05,11644.03,1562,多 :0.54,多 :0.33,225,341.5,223.5,267.5,202.0,131,176.41,30.371,多頭k,"['電子零組件業(1.6)', '半導體業(1.27)', '汽車工業(1.26)', '鋼鐵工業(1.12)']","['半導體類(2.03)', '電子工業(1.18)']",[],[],11800.0, 11600  18688(  -942),10800.0, 11000  22462(  -608),11800.0,11500.0,279,131,896.5947196687817,529.9316265012181,268.9497961374788,144.44790221252126,-0.2,11645
2019-11-04,11556.85,1584,多 :0.43,多 :0.30,200,308.0,235.0,234.0,219.5,144,181.53,30.405,多頭k,"['其他電子業(4.06)', '半導體業(2.14)', '食品工業(1.83)', '光電業(1.7)', '汽車工業(1.19)', '資訊服務業(1.11)', '電腦及週邊設備業(1.07)']",['光電業類(1.95)'],[],[],11600.0, 11300  18494( -3773),10800.0, 11000  23070( -1470),11800.0,11400.0,303,163,928.9496947518472,511.64335914815257,176.3202437735525,164.41823436644748,2.1,11544
2019-11-01,11399.53,1374,多 :0.18,多 :0.20,186,285.5,232.0,225.5,224.5,82,153.88,30.479,,"['其他電子業(3.69)', '資訊服務業(1.58)', '電機機械(1.3)']","['線上遊戲業(3.58)', '文化創意業(2.25)', '通信網路業(1.79)', '資訊服務類(1.56)', '生技醫療類(1.12)']",[],[],11300.0, 11400  21670(  -576),10800.0, 11000  24540(  2421),11500.0,11000.0,199,184,753.7949751955341,503.3267654244658,204.33950324795208,128.69491108204784,-0.7,11371
2019-10-31,11358.71,1560,多 :0.07,多 :0.18,188,284.5,219.0,210.0,239.5,69,147.22,30.462,出貨日,['光電業(1.02)'],[],['油電燃氣業(-1.43)'],"['半導體類(-1.83)', '通信網路業(-1.64)', '電子工業(-1.05)']",11300.0, 11400  22246(   575),10800.0, 11000  22119(  -962),11600.0,11100.0,172,232,629.6731453915944,867.2876406684053,139.20226836096492,264.2958671090351,-0.8,11346
2019-10-30,11380.28,1251,多 :0.25,多 :0.25,200,352.5,160.5,238.0,192.0,70,157.55,30.533,,"['生技醫療業(2.42)', '油電燃氣業(1.43)', '化學生技醫療(1.21)', '電子零組件業(1.15)']",['生技醫療類(1.53)'],[],[],11300.0, 11400  21671(  -301),10800.0, 11000  23081(   457),11700.0,11300.0,214,165,704.1823903831995,484.52861626680055,214.0262242601422,131.97462850985778,-6.8,11338
2019-10-29,11333.87,1467,多 :0.11,多 :0.21,199,345.0,156.5,233.0,199.5,64,156.52,30.522,,['半導體業(1.05)'],[],"['電子零組件業(-1.62)', '資訊服務業(-1.04)']",['通信網路業(-1.65)'],11300.0, 11400  21972(   254),10800.0, 11000  22624(  4466),11700.0,11000.0,152,203,617.3621408456248,778.9668025143751,193.63619002151643,279.5264325884836,1.8,11326
2019-10-28,11315.02,1175,多 :0.23,多 :0.20,210,396.5,136.0,241.0,173.0,69,159.72,30.572,,[],"['半導體類(2.54)', '電子通路類(1.74)', '通信網路業(1.49)', '電子工業(1.43)', '資訊服務類(1.28)']",['玻璃陶瓷(-1.08)'],[],11300.0, 11400  21718(   264),10800.0, 10700  22161( -2194),11600.0,11000.0,253,152,555.6353010730028,530.6160728069972,281.44657675037195,142.6160059096281,-1.2,11311
2019-10-25,11296.12,1304,多 :0.21,多 :0.17,206,428.5,122.0,235.5,164.5,32,161.76,30.594,,[],['紡織纖維(2.01)'],['光電業(-1.13)'],[],11300.0, 11400  21454(   147),10800.0, 10700  24355(   478),11700.0,10900.0,189,125,459.8254346612668,747.8186827387332,162.7001109362026,217.01942788379745,5.4,11284
2019-10-24,11320.14,1433,多 :0.24,多 :0.18,201,418.0,126.0,208.0,184.0,147,161.07,30.586,多頭k,"['光電業(2.32)', '汽車工業(2.31)', '食品工業(1.33)', '塑膠工業(1.3)', '電子零組件業(1.23)']","['半導體類(1.63)', '電子工業(1.09)', '化學工業(1.08)']",[],[],11300.0, 11400  21307(   861),10800.0, 10700  23877(   909),11600.0,10800.0,264,98,842.6394251164605,468.01506755353927,226.7568963730583,113.01664524694172,-35.3,11290
2019-10-23,11239.67,1408,多 :0.14,多 :0.14,195,386.0,149.5,201.0,208.5,49,155.79,30.611,出貨日,[],"['觀光事業(1.06)', '紡織纖維(1.05)']","['食品工業(-1.38)', '玻璃陶瓷(-1.28)', '水泥工業(-1.0)']",['線上遊戲業(-1.28)'],11300.0, 11400  20446(   424),10800.0, 10700  22968(   278),11600.0,10500.0,161,134,660.9783862832944,675.7574398267054,170.2493618531845,176.2440074968155,2.7,11201
